signal_date,entry_date,exit_date,holding_days,strategy,moneyness,call_code,put_code,spot_at_signal,call_strike,put_strike,dte,entry_call_price,entry_put_price,exit_call_price,exit_put_price,entry_premium,exit_premium,net_pnl,return_on_premium,entry_mode_used
2025-01-20,2025-01-21,2025-01-27,5,3% OTM strangle,0.03,MO2502-C-6100.CFE,MO2502-P-5700.CFE,5879.1495,6100.0,5700.0,32,121.0,126.0,62.0,108.0,248.23499999999999,169.15,-7908.499999999998,-0.3185892400346445,next_open
2025-01-21,2025-01-22,2025-01-22,1,3% OTM strangle,0.03,MO2502-C-6100.CFE,MO2502-P-5700.CFE,5908.0234,6100.0,5700.0,31,100.0,130.0,96.0,133.8,231.14999999999998,228.651,-249.89999999999668,-0.010811161583387269,next_open
2025-01-21,2025-01-22,2025-01-24,3,3% OTM strangle,0.03,MO2502-C-6100.CFE,MO2502-P-5700.CFE,5908.0234,6100.0,5700.0,31,100.0,130.0,109.0,83.0,231.14999999999998,191.04,-4010.9999999999986,-0.1735236859182349,next_open
2025-01-21,2025-01-22,2025-02-05,5,3% OTM strangle,0.03,MO2502-C-6100.CFE,MO2502-P-5700.CFE,5908.0234,6100.0,5700.0,31,100.0,130.0,48.0,72.0,231.14999999999998,119.4,-11174.999999999996,-0.48345230369889675,next_open
2025-01-22,2025-01-23,2025-01-23,1,3% OTM strangle,0.03,MO2502-C-6100.CFE,MO2502-P-5600.CFE,5855.7393,6100.0,5600.0,30,125.2,89.0,78.8,97.4,215.27099999999996,175.319,-3995.199999999997,-0.18558932694139008,next_open
2025-01-22,2025-01-23,2025-01-27,3,3% OTM strangle,0.03,MO2502-C-6100.CFE,MO2502-P-5600.CFE,5855.7393,6100.0,5600.0,30,125.2,89.0,62.0,77.2,215.27099999999996,138.504,-7676.699999999997,-0.3566063241216884,next_open
2025-01-22,2025-01-23,2025-02-06,5,3% OTM strangle,0.03,MO2502-C-6100.CFE,MO2502-P-5600.CFE,5855.7393,6100.0,5600.0,30,125.2,89.0,94.8,17.2,215.27099999999996,111.44,-10383.099999999997,-0.48232692745423206,next_open
2025-01-23,2025-01-24,2025-01-24,1,3% OTM strangle,0.03,MO2502-C-6100.CFE,MO2502-P-5600.CFE,5829.0329,6100.0,5600.0,29,75.2,98.0,109.0,58.0,174.06599999999997,166.165,-790.0999999999982,-0.045390828766100115,next_open
2025-01-23,2025-01-24,2025-02-05,3,3% OTM strangle,0.03,MO2502-C-6100.CFE,MO2502-P-5600.CFE,5829.0329,6100.0,5600.0,29,75.2,98.0,48.0,46.2,174.06599999999997,93.729,-8033.699999999997,-0.4615318327530935,next_open
2025-01-23,2025-01-24,2025-02-07,5,3% OTM strangle,0.03,MO2502-C-6100.CFE,MO2502-P-5600.CFE,5829.0329,6100.0,5600.0,29,75.2,98.0,130.0,8.0,174.06599999999997,137.31,-3675.599999999997,-0.21116128365102876,next_open
2025-01-24,2025-01-27,2025-01-27,1,3% OTM strangle,0.03,MO2502-C-6200.CFE,MO2502-P-5700.CFE,5938.1301,6200.0,5700.0,28,81.2,81.0,40.4,108.0,163.01099999999997,147.65800000000002,-1535.2999999999952,-0.09418382808522097,next_open
2025-01-24,2025-01-27,2025-02-06,3,3% OTM strangle,0.03,MO2502-C-6200.CFE,MO2502-P-5700.CFE,5938.1301,6200.0,5700.0,28,81.2,81.0,59.0,29.2,163.01099999999997,87.759,-7525.199999999997,-0.4616375582015937,next_open
2025-01-24,2025-01-27,2025-02-10,5,3% OTM strangle,0.03,MO2502-C-6200.CFE,MO2502-P-5700.CFE,5938.1301,6200.0,5700.0,28,81.2,81.0,109.0,10.0,163.01099999999997,118.405,-4460.599999999997,-0.27363797535135653,next_open
2025-01-27,2025-02-05,2025-02-05,1,3% OTM strangle,0.03,MO2502-C-6100.CFE,MO2502-P-5600.CFE,5846.0686,6100.0,5600.0,25,92.0,61.0,48.0,46.2,153.765,93.729,-6003.5999999999985,-0.39043995707735824,next_open
2025-01-27,2025-02-05,2025-02-07,3,3% OTM strangle,0.03,MO2502-C-6100.CFE,MO2502-P-5600.CFE,5846.0686,6100.0,5600.0,25,92.0,61.0,130.0,8.0,153.765,137.31,-1645.4999999999984,-0.1070139498585503,next_open
2025-01-27,2025-02-05,2025-02-11,5,3% OTM strangle,0.03,MO2502-C-6100.CFE,MO2502-P-5600.CFE,5846.0686,6100.0,5600.0,25,92.0,61.0,151.2,4.8,153.765,155.22,145.50000000000125,0.009462491464247474,next_open
2025-02-05,2025-02-06,2025-02-06,1,3% OTM strangle,0.03,MO2502-C-6100.CFE,MO2502-P-5700.CFE,5881.4366,6100.0,5700.0,16,45.2,72.4,94.8,29.2,118.188,123.38,519.1999999999994,0.04393000981487116,next_open
2025-02-05,2025-02-06,2025-02-10,3,3% OTM strangle,0.03,MO2502-C-6100.CFE,MO2502-P-5700.CFE,5881.4366,6100.0,5700.0,16,45.2,72.4,165.4,10.0,118.188,174.523,5633.499999999999,0.47665583646393866,next_open
2025-02-05,2025-02-06,2025-02-12,5,3% OTM strangle,0.03,MO2502-C-6100.CFE,MO2502-P-5700.CFE,5881.4366,6100.0,5700.0,16,45.2,72.4,208.0,3.6,118.188,210.542,9235.4,0.7814160490066673,next_open
2025-02-06,2025-02-07,2025-02-07,1,3% OTM strangle,0.03,MO2502-C-6300.CFE,MO2502-P-5800.CFE,6041.8337,6300.0,5800.0,15,32.6,46.6,49.2,24.6,79.59599999999999,73.43100000000001,-616.4999999999977,-0.07745364088647644,next_open
2025-02-06,2025-02-07,2025-02-11,3,3% OTM strangle,0.03,MO2502-C-6300.CFE,MO2502-P-5800.CFE,6041.8337,6300.0,5800.0,15,32.6,46.6,56.8,14.6,79.59599999999999,71.04299999999999,-855.2999999999997,-0.1074551484999246,next_open
2025-02-06,2025-02-07,2025-02-13,5,3% OTM strangle,0.03,MO2502-C-6300.CFE,MO2502-P-5800.CFE,6041.8337,6300.0,5800.0,15,32.6,46.6,47.6,7.2,79.59599999999999,54.526,-2506.9999999999986,-0.3149655761596059,next_open
2025-02-07,2025-02-10,2025-02-10,1,3% OTM strangle,0.03,MO2502-C-6400.CFE,MO2502-P-5900.CFE,6134.0545,6400.0,5900.0,14,30.0,39.8,38.0,30.2,70.14899999999999,67.85900000000001,-228.99999999999778,-0.032644798927995815,next_open
2025-02-07,2025-02-10,2025-02-12,3,3% OTM strangle,0.03,MO2502-C-6400.CFE,MO2502-P-5900.CFE,6134.0545,6400.0,5900.0,14,30.0,39.8,43.6,11.2,70.14899999999999,54.525999999999996,-1562.299999999999,-0.22271165661663023,next_open
2025-02-07,2025-02-10,2025-02-14,5,3% OTM strangle,0.03,MO2502-C-6400.CFE,MO2502-P-5900.CFE,6134.0545,6400.0,5900.0,14,30.0,39.8,19.4,5.0,70.14899999999999,24.278,-4587.0999999999985,-0.6539081098803974,next_open
2025-02-10,2025-02-11,2025-02-11,1,3% OTM strangle,0.03,MO2502-C-6400.CFE,MO2502-P-6000.CFE,6210.5471,6400.0,6000.0,11,37.0,52.0,29.8,43.2,89.445,72.635,-1680.9999999999989,-0.18793672088993224,next_open
2025-02-10,2025-02-11,2025-02-13,3,3% OTM strangle,0.03,MO2502-C-6400.CFE,MO2502-P-6000.CFE,6210.5471,6400.0,6000.0,11,37.0,52.0,20.8,23.2,89.445,43.78,-4566.499999999999,-0.5105372016322879,next_open
2025-02-10,2025-02-11,2025-02-17,5,3% OTM strangle,0.03,MO2502-C-6400.CFE,MO2502-P-6000.CFE,6210.5471,6400.0,6000.0,11,37.0,52.0,16.4,7.8,89.445,24.079,-6536.5999999999985,-0.7307954608977583,next_open
2025-02-11,2025-02-12,2025-02-12,1,3% OTM strangle,0.03,MO2502-C-6400.CFE,MO2502-P-6000.CFE,6190.1739,6400.0,6000.0,10,27.8,46.0,43.6,21.4,74.16899999999998,64.675,-949.3999999999985,-0.12800496164165606,next_open
2025-02-11,2025-02-12,2025-02-14,3,3% OTM strangle,0.03,MO2502-C-6400.CFE,MO2502-P-6000.CFE,6190.1739,6400.0,6000.0,10,27.8,46.0,19.4,10.6,74.16899999999998,29.85,-4431.899999999998,-0.5975407515269181,next_open
2025-02-11,2025-02-12,2025-02-18,5,3% OTM strangle,0.03,MO2502-C-6400.CFE,MO2502-P-6000.CFE,6190.1739,6400.0,6000.0,10,27.8,46.0,2.6,15.4,74.16899999999998,17.91,-5625.899999999999,-0.758524450916151,next_open
2025-02-14,2025-02-17,2025-02-17,1,3% OTM strangle,0.03,MO2503-C-6500.CFE,MO2503-P-6000.CFE,6248.8345,6500.0,6000.0,35,78.2,89.6,76.0,94.8,168.63899999999998,169.946,130.70000000000164,0.007750283149212321,next_open
2025-02-14,2025-02-17,2025-02-19,3,3% OTM strangle,0.03,MO2503-C-6500.CFE,MO2503-P-6000.CFE,6248.8345,6500.0,6000.0,35,78.2,89.6,70.2,77.6,168.63899999999998,147.061,-2157.7999999999975,-0.1279537947924263,next_open
2025-02-14,2025-02-17,2025-02-21,5,3% OTM strangle,0.03,MO2503-C-6500.CFE,MO2503-P-6000.CFE,6248.8345,6500.0,6000.0,35,78.2,89.6,121.0,39.4,168.63899999999998,159.598,-904.0999999999968,-0.05361156078961551,next_open
2025-02-17,2025-02-18,2025-02-18,1,3% OTM strangle,0.03,MO2503-C-6500.CFE,MO2503-P-6000.CFE,6281.5658,6500.0,6000.0,32,72.8,96.8,45.8,125.2,170.44799999999998,170.145,-30.299999999996885,-0.0017776682624610959,next_open
2025-02-17,2025-02-18,2025-02-20,3,3% OTM strangle,0.03,MO2503-C-6500.CFE,MO2503-P-6000.CFE,6281.5658,6500.0,6000.0,32,72.8,96.8,69.2,72.0,170.44799999999998,140.494,-2995.399999999998,-0.17573688162958778,next_open
2025-02-17,2025-02-18,2025-02-24,5,3% OTM strangle,0.03,MO2503-C-6500.CFE,MO2503-P-6000.CFE,6281.5658,6500.0,6000.0,32,72.8,96.8,107.4,40.2,170.44799999999998,146.86200000000002,-2358.599999999996,-0.13837651365812423,next_open
2025-02-18,2025-02-19,2025-02-19,1,3% OTM strangle,0.03,MO2503-C-6400.CFE,MO2503-P-5900.CFE,6142.138,6400.0,5900.0,31,78.0,92.0,101.4,53.0,170.85,153.62800000000001,-1722.199999999998,-0.10080187298800106,next_open
2025-02-18,2025-02-19,2025-02-21,3,3% OTM strangle,0.03,MO2503-C-6400.CFE,MO2503-P-5900.CFE,6142.138,6400.0,5900.0,31,78.0,92.0,166.2,26.8,170.85,192.035,2118.5,0.12399765876499853,next_open
2025-02-18,2025-02-19,2025-02-25,5,3% OTM strangle,0.03,MO2503-C-6400.CFE,MO2503-P-5900.CFE,6142.138,6400.0,5900.0,31,78.0,92.0,133.6,25.8,170.85,158.603,-1224.6999999999985,-0.07168276265730164,next_open
2025-02-19,2025-02-20,2025-02-20,1,3% OTM strangle,0.03,MO2503-C-6500.CFE,MO2503-P-6000.CFE,6288.529,6500.0,6000.0,30,71.0,83.8,69.2,72.0,155.57399999999998,140.494,-1507.9999999999984,-0.09693136385257167,next_open
2025-02-19,2025-02-20,2025-02-24,3,3% OTM strangle,0.03,MO2503-C-6500.CFE,MO2503-P-6000.CFE,6288.529,6500.0,6000.0,30,71.0,83.8,107.4,40.2,155.57399999999998,146.86200000000002,-871.1999999999961,-0.055999074395464296,next_open
2025-02-19,2025-02-20,2025-02-26,5,3% OTM strangle,0.03,MO2503-C-6500.CFE,MO2503-P-6000.CFE,6288.529,6500.0,6000.0,30,71.0,83.8,120.6,28.8,155.57399999999998,148.653,-692.0999999999992,-0.044486867985653086,next_open
2025-02-20,2025-02-21,2025-02-21,1,3% OTM strangle,0.03,MO2503-C-6600.CFE,MO2503-P-6100.CFE,6334.4143,6600.0,6100.0,29,52.0,92.6,88.0,57.4,145.32299999999998,144.673,-64.99999999999773,-0.004472795084053986,next_open
2025-02-20,2025-02-21,2025-02-25,3,3% OTM strangle,0.03,MO2503-C-6600.CFE,MO2503-P-6100.CFE,6334.4143,6600.0,6100.0,29,52.0,92.6,67.0,61.4,145.32299999999998,127.75800000000001,-1756.4999999999968,-0.12086868561755518,next_open
2025-02-20,2025-02-21,2025-02-27,5,3% OTM strangle,0.03,MO2503-C-6600.CFE,MO2503-P-6100.CFE,6334.4143,6600.0,6100.0,29,52.0,92.6,77.6,44.4,145.32299999999998,121.39,-2393.299999999998,-0.16468831499487338,next_open
2025-02-21,2025-02-24,2025-02-24,1,3% OTM strangle,0.03,MO2503-C-6700.CFE,MO2503-P-6200.CFE,6449.2279,6700.0,6200.0,28,62.0,86.4,53.0,92.0,149.142,144.275,-486.699999999999,-0.032633329310321646,next_open
2025-02-21,2025-02-24,2025-02-26,3,3% OTM strangle,0.03,MO2503-C-6700.CFE,MO2503-P-6200.CFE,6449.2279,6700.0,6200.0,28,62.0,86.4,61.2,69.2,149.142,129.74800000000002,-1939.3999999999978,-0.13003714580735123,next_open
2025-02-21,2025-02-24,2025-02-28,5,3% OTM strangle,0.03,MO2503-C-6700.CFE,MO2503-P-6200.CFE,6449.2279,6700.0,6200.0,28,62.0,86.4,26.4,137.0,149.142,162.583,1344.1000000000004,0.09012216545305819,next_open
2025-02-24,2025-02-25,2025-02-25,1,3% OTM strangle,0.03,MO2503-C-6700.CFE,MO2503-P-6200.CFE,6464.0235,6700.0,6200.0,25,40.0,120.0,44.6,91.2,160.79999999999998,135.121,-2567.8999999999974,-0.15969527363184066,next_open
2025-02-24,2025-02-25,2025-02-27,3,3% OTM strangle,0.03,MO2503-C-6700.CFE,MO2503-P-6200.CFE,6464.0235,6700.0,6200.0,25,40.0,120.0,54.0,68.8,160.79999999999998,122.18599999999999,-3861.399999999999,-0.24013681592039798,next_open
2025-02-24,2025-02-25,2025-03-03,5,3% OTM strangle,0.03,MO2503-C-6700.CFE,MO2503-P-6200.CFE,6464.0235,6700.0,6200.0,25,40.0,120.0,13.4,128.6,160.79999999999998,141.29,-1950.999999999999,-0.12133084577114424,next_open
2025-02-25,2025-02-26,2025-02-26,1,3% OTM strangle,0.03,MO2503-C-6700.CFE,MO2503-P-6200.CFE,6435.4284,6700.0,6200.0,24,49.0,87.8,61.2,69.2,137.484,129.74800000000002,-773.599999999999,-0.056268365773471746,next_open
2025-02-25,2025-02-26,2025-02-28,3,3% OTM strangle,0.03,MO2503-C-6700.CFE,MO2503-P-6200.CFE,6435.4284,6700.0,6200.0,24,49.0,87.8,26.4,137.0,137.484,162.583,2509.8999999999987,0.18255942509673842,next_open
2025-02-25,2025-02-26,2025-03-04,5,3% OTM strangle,0.03,MO2503-C-6700.CFE,MO2503-P-6200.CFE,6435.4284,6700.0,6200.0,24,49.0,87.8,16.2,96.0,137.484,111.639,-2584.5000000000014,-0.1879855110412849,next_open
2025-02-26,2025-02-27,2025-02-27,1,3% OTM strangle,0.03,MO2503-C-6800.CFE,MO2503-P-6300.CFE,6524.4057,6800.0,6300.0,23,37.6,104.0,37.2,102.0,142.308,138.504,-380.4000000000002,-0.02673075301458809,next_open
2025-02-26,2025-02-27,2025-03-03,3,3% OTM strangle,0.03,MO2503-C-6800.CFE,MO2503-P-6300.CFE,6524.4057,6800.0,6300.0,23,37.6,104.0,7.6,181.2,142.308,187.856,4554.8,0.32006633499170817,next_open
2025-02-26,2025-02-27,2025-03-05,5,3% OTM strangle,0.03,MO2503-C-6800.CFE,MO2503-P-6300.CFE,6524.4057,6800.0,6300.0,23,37.6,104.0,8.8,119.0,142.308,127.161,-1514.6999999999991,-0.10643814824184158,next_open
2025-02-27,2025-02-28,2025-02-28,1,3% OTM strangle,0.03,MO2503-C-6700.CFE,MO2503-P-6300.CFE,6499.5301,6700.0,6300.0,22,51.2,117.6,26.4,188.4,169.644,213.726,4408.199999999999,0.25985003890500097,next_open
2025-02-27,2025-02-28,2025-03-04,3,3% OTM strangle,0.03,MO2503-C-6700.CFE,MO2503-P-6300.CFE,6499.5301,6700.0,6300.0,22,51.2,117.6,16.2,138.4,169.644,153.827,-1581.7000000000007,-0.09323642451250858,next_open
2025-02-27,2025-02-28,2025-03-06,5,3% OTM strangle,0.03,MO2503-C-6700.CFE,MO2503-P-6300.CFE,6499.5301,6700.0,6300.0,22,51.2,117.6,46.2,53.8,169.644,99.5,-7014.400000000001,-0.413477635519087,next_open
2025-02-28,2025-03-03,2025-03-03,1,3% OTM strangle,0.03,MO2503-C-6500.CFE,MO2503-P-6000.CFE,6270.4186,6500.0,6000.0,21,60.0,60.0,41.6,57.2,120.6,98.30600000000001,-2229.3999999999983,-0.18485903814262009,next_open
2025-02-28,2025-03-03,2025-03-05,3,3% OTM strangle,0.03,MO2503-C-6500.CFE,MO2503-P-6000.CFE,6270.4186,6500.0,6000.0,21,60.0,60.0,54.2,32.6,120.6,86.36600000000001,-3423.399999999998,-0.28386401326699817,next_open
2025-02-28,2025-03-03,2025-03-07,5,3% OTM strangle,0.03,MO2503-C-6500.CFE,MO2503-P-6000.CFE,6270.4186,6500.0,6000.0,21,60.0,60.0,89.8,10.8,120.6,100.097,-2050.3,-0.17000829187396352,next_open
2025-03-03,2025-03-04,2025-03-04,1,3% OTM strangle,0.03,MO2503-C-6500.CFE,MO2503-P-6000.CFE,6273.6699,6500.0,6000.0,18,34.8,80.0,50.0,42.8,115.37399999999998,92.336,-2303.7999999999984,-0.19968103732210019,next_open
2025-03-03,2025-03-04,2025-03-06,3,3% OTM strangle,0.03,MO2503-C-6500.CFE,MO2503-P-6000.CFE,6273.6699,6500.0,6000.0,18,34.8,80.0,109.8,11.6,115.37399999999998,120.79299999999999,541.9000000000011,0.046968987813545617,next_open
2025-03-03,2025-03-04,2025-03-10,5,3% OTM strangle,0.03,MO2503-C-6500.CFE,MO2503-P-6000.CFE,6273.6699,6500.0,6000.0,18,34.8,80.0,75.0,10.8,115.37399999999998,85.371,-3000.2999999999984,-0.2600499245930625,next_open
2025-03-04,2025-03-05,2025-03-05,1,3% OTM strangle,0.03,MO2503-C-6600.CFE,MO2503-P-6100.CFE,6357.6277,6600.0,6100.0,17,30.0,62.6,29.4,50.8,93.06299999999999,79.79899999999999,-1326.3999999999996,-0.142527105294263,next_open
2025-03-04,2025-03-05,2025-03-07,3,3% OTM strangle,0.03,MO2503-C-6600.CFE,MO2503-P-6100.CFE,6357.6277,6600.0,6100.0,17,30.0,62.6,54.0,18.2,93.06299999999999,71.839,-2122.3999999999987,-0.2280605611252591,next_open
2025-03-04,2025-03-05,2025-03-11,5,3% OTM strangle,0.03,MO2503-C-6600.CFE,MO2503-P-6100.CFE,6357.6277,6600.0,6100.0,17,30.0,62.6,60.0,12.4,93.06299999999999,72.03800000000001,-2102.4999999999977,-0.2259222247294841,next_open
2025-03-05,2025-03-06,2025-03-06,1,3% OTM strangle,0.03,MO2503-C-6600.CFE,MO2503-P-6200.CFE,6398.237,6600.0,6200.0,16,35.0,67.8,71.2,33.6,103.314,104.27600000000001,96.20000000000175,0.009311419555917083,next_open
2025-03-05,2025-03-06,2025-03-10,3,3% OTM strangle,0.03,MO2503-C-6600.CFE,MO2503-P-6200.CFE,6398.237,6600.0,6200.0,16,35.0,67.8,44.0,33.4,103.314,77.013,-2630.0999999999985,-0.2545734363203437,next_open
2025-03-05,2025-03-06,2025-03-12,5,3% OTM strangle,0.03,MO2503-C-6600.CFE,MO2503-P-6200.CFE,6398.237,6600.0,6200.0,16,35.0,67.8,59.4,16.2,103.314,75.222,-2809.2,-0.271908937801266,next_open
2025-03-06,2025-03-07,2025-03-07,1,3% OTM strangle,0.03,MO2503-C-6800.CFE,MO2503-P-6300.CFE,6534.9711,6800.0,6300.0,15,25.2,58.2,17.6,54.8,83.817,72.03800000000001,-1177.8999999999983,-0.14053235023921143,next_open
2025-03-06,2025-03-07,2025-03-11,3,3% OTM strangle,0.03,MO2503-C-6800.CFE,MO2503-P-6300.CFE,6534.9711,6800.0,6300.0,15,25.2,58.2,17.6,39.6,83.817,56.914,-2690.2999999999993,-0.32097307228843786,next_open
2025-03-06,2025-03-07,2025-03-13,5,3% OTM strangle,0.03,MO2503-C-6800.CFE,MO2503-P-6300.CFE,6534.9711,6800.0,6300.0,15,25.2,58.2,6.2,43.4,83.817,49.352000000000004,-3446.499999999999,-0.41119343331305097,next_open
2025-03-07,2025-03-10,2025-03-10,1,3% OTM strangle,0.03,MO2503-C-6800.CFE,MO2503-P-6300.CFE,6507.7645,6800.0,6300.0,14,17.8,55.0,13.2,56.6,73.16399999999999,69.451,-371.2999999999994,-0.05074900224153948,next_open
